Soil Moisture (%),Soil Humidity (%),Rain Drop Level (mm),Temperature,Recommended Crop,Best ML Algorithm
11.90141723,71.38033607,67.73167881,38.84707815,Cotton,Decision Tree Classifier
37.99975589,78.49290028,35.99259245,28.2156965,Maize,Random Forest Classifier
5.018463025,67.41079553,60.80967251,28.24681769,Cotton,Decision Tree Classifier
31.82822012,66.97517952,50.87173696,39.82165562,Cotton,Decision Tree Classifier
46.21743518,44.41171626,27.20239518,12.80763369,Cotton,Decision Tree Classifier
17.95703423,60.53908715,239.3517704,18.28948855,Cotton,Decision Tree Classifier
13.34866889,67.28885766,148.6613324,29.68238317,Cotton,Decision Tree Classifier
34.32559077,63.09904128,116.5558321,19.45708768,Wheat,Random Forest Classifier
37.06706333,85.03910001,285.1883781,20.38450444,Wheat,Random Forest Classifier
35.96137335,85.32653161,111.3025161,36.77934819,Cotton,Decision Tree Classifier
19.3692596,81.09586903,50.09181781,27.38061715,Pulses,Random Forest Classifier
16.3491081,58.76490377,82.21286758,13.08596748,Cotton,Decision Tree Classifier
48.016346,75.86495758,71.68996008,19.32587757,Pulses,Random Forest Classifier
46.54847787,59.76442305,149.6223839,12.28175129,Cotton,Decision Tree Classifier
25.57924745,51.62967995,87.45153719,26.683898,Maize,Random Forest Classifier
43.07872398,57.14513218,154.8183517,15.19804589,Cotton,Decision Tree Classifier
25.35455649,43.54823166,200.7880275,35.7134545,Cotton,Decision Tree Classifier
24.09750581,56.58887545,233.1896357,27.31942079,Cotton,Decision Tree Classifier
12.05433264,63.03711086,213.0473344,11.78126926,Cotton,Decision Tree Classifier
24.18827254,87.77404474,61.67721494,19.02626991,Pulses,Random Forest Classifier
29.18376224,55.67052931,34.76991577,28.49013002,Maize,Random Forest Classifier
6.012694734,85.12267696,162.7350477,20.06494955,Cotton,Decision Tree Classifier
24.98508523,51.44291379,59.67353736,25.39530006,Pulses,Random Forest Classifier
40.16102983,49.54844489,25.48011653,37.28086884,Millets,Random Forest Classifier
35.60207254,65.94977282,158.1283029,20.50107912,Wheat,Random Forest Classifier
33.5820645,73.62556846,98.03825553,20.07618587,Pulses,Random Forest Classifier
45.92999428,42.21661254,226.8447036,34.59270524,Cotton,Decision Tree Classifier
5.811440442,51.05329325,94.25748916,19.56269569,Cotton,Decision Tree Classifier
30.06714138,62.78418333,293.6151411,12.33875032,Cotton,Decision Tree Classifier
40.43069818,56.5502168,227.5569574,15.42834863,Cotton,Decision Tree Classifier
29.36009222,75.63105397,17.30796645,38.46400752,Millets,Random Forest Classifier
19.57529987,65.5580298,152.6618221,37.99878378,Cotton,Decision Tree Classifier
11.13127543,48.01795528,168.7861504,16.74436272,Cotton,Decision Tree Classifier
44.94033823,84.72326897,208.5908132,26.60505619,Rice,Random Forest Classifier
26.18430766,54.64528377,149.3390391,14.12104301,Cotton,Decision Tree Classifier
44.51518386,76.55655545,145.0330795,30.24032886,Wheat,Random Forest Classifier
31.36334551,78.99578896,110.3815835,15.55917388,Cotton,Decision Tree Classifier
35.33864525,88.15788501,81.43841517,11.49371269,Cotton,Decision Tree Classifier
41.19175195,64.92537333,283.8600636,34.74690422,Cotton,Decision Tree Classifier
34.66199951,70.79177577,95.27900089,19.76201148,Pulses,Random Forest Classifier
22.91246783,56.74381467,19.02639737,13.25567211,Cotton,Decision Tree Classifier
28.11350228,73.90896467,50.18542179,35.01711853,Cotton,Decision Tree Classifier
41.13704861,63.16917429,257.1829908,32.87192433,Cotton,Decision Tree Classifier
21.81426334,61.88261824,175.9900377,30.51275351,Cotton,Decision Tree Classifier
22.46546555,82.77337646,233.6341648,37.3374613,Cotton,Decision Tree Classifier
9.306055223,42.50844217,242.6344638,24.67678261,Cotton,Decision Tree Classifier
46.15629958,84.09812139,246.9709318,13.84169493,Cotton,Decision Tree Classifier
9.096634173,82.60349189,165.1841123,11.8403923,Cotton,Decision Tree Classifier
34.16941299,65.31831268,53.13617871,19.55323054,Pulses,Random Forest Classifier
23.59375155,64.51014271,44.46982567,12.6049249,Cotton,Decision Tree Classifier
23.25287256,58.0903684,172.1953261,26.06528321,Cotton,Decision Tree Classifier
35.57983265,89.70868958,109.9543061,10.43497053,Cotton,Decision Tree Classifier
8.019217968,45.55846664,167.4144724,23.31289905,Cotton,Decision Tree Classifier
31.71676023,69.51076178,149.5433533,15.3538087,Cotton,Decision Tree Classifier
39.74143037,74.08407951,180.6594239,21.04804132,Wheat,Random Forest Classifier
42.2695741,86.71650041,9.633537221,30.25102224,Maize,Random Forest Classifier
12.67386752,79.01017484,9.851004189,20.52891313,Pulses,Random Forest Classifier
45.38385725,72.19236014,216.4785513,20.24019662,Rice,Random Forest Classifier
34.52657413,45.84061584,57.93817315,39.72252199,Cotton,Decision Tree Classifier
44.68346604,58.68667584,195.6595387,31.56444168,Cotton,Decision Tree Classifier
26.83763227,46.94208213,163.9727732,25.41585136,Cotton,Decision Tree Classifier
29.39150053,84.06063662,294.5383414,27.38126953,Cotton,Decision Tree Classifier
46.35672247,77.48105778,250.6217637,28.60547895,Rice,Random Forest Classifier
45.49592945,77.87683934,123.9403564,10.73726197,Cotton,Decision Tree Classifier
25.1672393,72.61282589,184.923846,12.40793772,Cotton,Decision Tree Classifier
17.34856842,65.35217685,35.18683717,29.47568054,Pulses,Random Forest Classifier
22.69266956,47.49855297,115.9158129,20.93406577,Cotton,Decision Tree Classifier
22.44939478,56.48474434,220.1663223,11.66332121,Cotton,Decision Tree Classifier
17.90900937,46.84578962,186.8014752,18.92539738,Cotton,Decision Tree Classifier
17.08608219,76.24565714,145.3413973,13.90850261,Cotton,Decision Tree Classifier
43.74783214,48.0114388,52.95873122,37.48941527,Cotton,Decision Tree Classifier
8.143786431,75.10567751,240.9437778,16.08776178,Cotton,Decision Tree Classifier
35.49250319,74.61276948,81.94998132,14.31073592,Cotton,Decision Tree Classifier
12.77690232,62.96522395,246.1437245,28.78506451,Cotton,Decision Tree Classifier
20.5027652,46.76143271,183.4827188,25.65735791,Cotton,Decision Tree Classifier
7.769436536,55.74004131,111.8194284,27.27797362,Cotton,Decision Tree Classifier
17.14881366,56.00465545,12.18156659,23.07844444,Pulses,Random Forest Classifier
39.5789482,75.01925666,69.7256533,24.01507933,Maize,Random Forest Classifier
44.8256896,45.68715097,266.7212776,33.36392668,Cotton,Decision Tree Classifier
14.96872184,81.45343231,245.3923032,16.59766554,Cotton,Decision Tree Classifier
25.85965277,78.05036451,172.4559939,21.89587908,Cotton,Decision Tree Classifier
26.16458216,49.31534591,139.8967392,38.73476155,Cotton,Decision Tree Classifier
44.31088876,75.95821909,194.1428038,15.69957104,Rice,Random Forest Classifier
39.32595738,73.42565907,139.8744384,18.81320785,Wheat,Random Forest Classifier
28.08847483,77.40604001,193.2914522,15.74700773,Cotton,Decision Tree Classifier
35.18362402,49.44642777,92.2212299,10.61486489,Cotton,Decision Tree Classifier
43.13097743,47.87951611,251.5491654,18.09489775,Cotton,Decision Tree Classifier
5.429252931,51.8241993,210.575368,11.39402338,Cotton,Decision Tree Classifier
23.1300514,58.29358516,98.99268853,14.64055379,Cotton,Decision Tree Classifier
45.82594253,79.68324905,249.1998344,20.8804621,Rice,Random Forest Classifier
38.31408639,76.89619687,146.2027593,10.62163651,Cotton,Decision Tree Classifier
29.42786185,86.27257961,52.39165942,32.58869698,Maize,Random Forest Classifier
28.83400372,42.93147795,23.3137386,33.86767041,Millets,Random Forest Classifier
20.64965439,40.57781405,209.8817243,22.34241407,Cotton,Decision Tree Classifier
28.42342401,74.95694149,259.5362413,39.53997938,Cotton,Decision Tree Classifier
34.49224398,53.96437479,242.2325966,30.36981744,Cotton,Decision Tree Classifier
23.82633673,56.70394478,196.6953091,32.31165244,Cotton,Decision Tree Classifier
37.13689159,67.3401013,42.41251668,15.76901271,Cotton,Decision Tree Classifier
43.75545023,45.12065616,28.21322279,35.12312868,Millets,Random Forest Classifier
11.96081817,72.13472083,103.5088869,38.35139194,Cotton,Decision Tree Classifier
25.31961603,56.25737231,256.4732671,17.089305,Cotton,Decision Tree Classifier
23.36090411,71.63575622,288.5208811,30.59392883,Cotton,Decision Tree Classifier
35.93591618,81.70034565,72.40825645,32.40823146,Maize,Random Forest Classifier
16.24403594,48.55556667,228.6287012,19.15507515,Cotton,Decision Tree Classifier
33.81129117,86.54365465,172.1607651,24.25027008,Wheat,Random Forest Classifier
44.48701588,66.53440705,9.542210123,12.92617281,Cotton,Decision Tree Classifier
23.81592199,86.14638826,162.874905,15.19284412,Cotton,Decision Tree Classifier
45.9957065,50.38650411,241.7821209,11.84711571,Cotton,Decision Tree Classifier
49.69236825,70.22813323,82.836835,26.80496472,Maize,Random Forest Classifier
9.774142248,60.19435587,269.2084872,28.75788692,Cotton,Decision Tree Classifier
15.48739346,78.71110956,70.87812206,37.4835875,Cotton,Decision Tree Classifier
47.76708882,70.29544716,22.94193979,26.26554432,Maize,Random Forest Classifier
48.12474589,64.72577285,47.98179283,17.81834112,Cotton,Decision Tree Classifier
9.396827392,85.64927032,251.1008606,11.7842064,Cotton,Decision Tree Classifier
5.674932517,58.85585321,125.1917757,36.54859158,Cotton,Decision Tree Classifier
12.24950105,50.99901024,239.0836691,24.36574236,Cotton,Decision Tree Classifier
49.82057525,70.40505934,159.3699183,32.11965968,Cotton,Decision Tree Classifier
13.09998275,71.20142186,144.1677374,10.43948046,Cotton,Decision Tree Classifier
27.6146423,61.95473108,242.0739454,24.64416768,Cotton,Decision Tree Classifier
43.17879769,64.33050218,127.0462835,19.77167869,Wheat,Random Forest Classifier
5.918072481,87.97767071,240.6098193,10.90993818,Cotton,Decision Tree Classifier
32.2020042,76.63428457,30.19864949,33.27018421,Maize,Random Forest Classifier
17.4661452,45.53008757,190.8932447,25.38704959,Cotton,Decision Tree Classifier
43.80507124,50.60650354,210.776117,19.99540729,Cotton,Decision Tree Classifier
17.75575172,88.77883172,269.7292188,34.17395452,Cotton,Decision Tree Classifier
35.90400741,76.32327769,67.29717561,23.40770356,Maize,Random Forest Classifier
35.33988346,85.75225631,181.265964,10.10493869,Cotton,Decision Tree Classifier
14.9672097,55.1930732,129.9769691,38.33342896,Cotton,Decision Tree Classifier
6.565963994,77.093343,114.8314967,17.67048221,Cotton,Decision Tree Classifier
23.41623082,75.70013543,32.01406656,34.91726566,Millets,Random Forest Classifier
18.01369184,54.73449927,40.26999918,34.49246152,Cotton,Decision Tree Classifier
41.40399873,67.54081627,251.0965384,14.87121794,Cotton,Decision Tree Classifier
41.01638848,71.37075556,224.9260297,24.22008044,Rice,Random Forest Classifier
25.56607785,64.05659054,114.7023391,11.20596935,Cotton,Decision Tree Classifier
32.29305014,81.35893533,248.5459744,20.63655019,Wheat,Random Forest Classifier
32.19167822,81.64345209,24.22985545,31.9293653,Maize,Random Forest Classifier
42.22211668,82.53002742,187.4321751,17.1120841,Rice,Random Forest Classifier
24.12510864,80.17117845,260.4528158,13.51383792,Cotton,Decision Tree Classifier
17.39510059,64.40417386,251.6592693,25.21370653,Cotton,Decision Tree Classifier
16.92657132,59.07191491,111.834828,26.10959153,Cotton,Decision Tree Classifier
29.12865257,81.56881419,223.5701559,30.27486794,Cotton,Decision Tree Classifier
25.21166912,64.51007293,128.2404437,32.7741324,Cotton,Decision Tree Classifier
24.80543469,52.31856993,252.0414493,30.87428594,Cotton,Decision Tree Classifier
9.101180259,65.36717662,159.228585,35.36236625,Cotton,Decision Tree Classifier
37.33716833,47.0924911,229.4571147,16.68719393,Cotton,Decision Tree Classifier
14.61815096,74.58147453,23.57147469,27.09300239,Pulses,Random Forest Classifier
13.86291336,56.79606408,177.0077915,20.80286072,Cotton,Decision Tree Classifier
23.57412441,53.03293992,165.0852532,38.86337071,Cotton,Decision Tree Classifier
15.25002537,87.82543731,182.9930165,23.2083857,Cotton,Decision Tree Classifier
31.27362203,78.84404979,208.6924824,38.79141799,Cotton,Decision Tree Classifier
21.71585027,79.35347514,275.432691,33.07196962,Cotton,Decision Tree Classifier
25.20102752,71.18609846,235.7046245,31.55391586,Cotton,Decision Tree Classifier
29.17261947,81.95864053,65.89139743,24.74691136,Maize,Random Forest Classifier
14.15909851,77.95812406,247.7688808,23.30134403,Cotton,Decision Tree Classifier
12.00882303,69.93868521,36.62390328,25.79644563,Pulses,Random Forest Classifier
44.61898563,88.05622009,186.6595757,18.80899189,Rice,Random Forest Classifier
24.51756663,49.57974748,264.8261425,37.1352982,Cotton,Decision Tree Classifier
23.54421243,87.16898595,30.33661626,33.82991966,Millets,Random Forest Classifier
6.602546762,60.0719081,254.907796,34.04187563,Cotton,Decision Tree Classifier
27.40893362,66.41994917,239.5862203,22.99460786,Cotton,Decision Tree Classifier
29.93763747,46.13696598,151.1326302,12.13266845,Cotton,Decision Tree Classifier
30.14783919,67.00537195,92.66928069,30.49231954,Maize,Random Forest Classifier
36.81640262,70.56033759,121.6314684,21.23240752,Wheat,Random Forest Classifier
12.98668257,89.88507709,290.5974407,36.11290937,Cotton,Decision Tree Classifier
16.35004104,88.75962055,60.50926685,33.41015315,Cotton,Decision Tree Classifier
41.48287094,88.31986459,173.8812863,14.35984426,Cotton,Decision Tree Classifier
47.62267776,57.41940301,24.97222436,28.05147192,Maize,Random Forest Classifier
11.11697363,89.56332494,65.36791926,30.76641778,Cotton,Decision Tree Classifier
27.39422995,62.77390758,228.9949164,27.04412739,Cotton,Decision Tree Classifier
14.63793137,82.59181294,90.77971211,25.42126528,Pulses,Random Forest Classifier
7.703292576,50.81599845,295.7298212,16.83589225,Cotton,Decision Tree Classifier
19.64765022,65.29165898,150.2451129,17.07720533,Cotton,Decision Tree Classifier
11.46594313,88.30060481,154.9617976,33.04024416,Cotton,Decision Tree Classifier
36.9469883,87.35156985,10.8944218,10.56069357,Cotton,Decision Tree Classifier
29.01764362,74.18674389,286.9580249,33.36730188,Cotton,Decision Tree Classifier
11.47255119,79.89071613,52.27003227,25.8039621,Pulses,Random Forest Classifier
5.415871478,48.82133483,161.5021796,38.08667957,Cotton,Decision Tree Classifier
41.36706721,76.08292747,118.702383,39.91964643,Cotton,Decision Tree Classifier
12.92874828,70.90254042,124.6754102,29.90453695,Cotton,Decision Tree Classifier
32.2797489,44.57758679,192.9900498,22.36771583,Cotton,Decision Tree Classifier
20.16148609,45.65795033,198.6266031,24.25257726,Cotton,Decision Tree Classifier
31.34686722,45.42218089,46.28658446,16.12646283,Cotton,Decision Tree Classifier
19.20441321,76.21784674,149.8759959,12.97702972,Cotton,Decision Tree Classifier
8.912280231,47.08576041,237.1432347,27.3629018,Cotton,Decision Tree Classifier
15.03275039,63.38661356,132.9859451,34.16485294,Cotton,Decision Tree Classifier
13.46263549,57.84909029,49.74134125,17.85299553,Cotton,Decision Tree Classifier
24.26087086,67.52520704,93.96508295,22.58958431,Pulses,Random Forest Classifier
34.62277025,75.32382436,63.71386923,26.64320985,Maize,Random Forest Classifier
16.87127337,74.23612686,37.74524037,37.2369346,Cotton,Decision Tree Classifier
5.543147089,65.7759958,113.2743382,14.15893683,Cotton,Decision Tree Classifier
28.35218139,63.21674368,162.280873,17.10649506,Cotton,Decision Tree Classifier
32.25917702,59.89077976,21.82545758,37.55591355,Millets,Random Forest Classifier
48.32917223,83.09549742,181.1470117,11.18606779,Cotton,Decision Tree Classifier
31.52618614,56.54259024,297.9073321,29.68346902,Cotton,Decision Tree Classifier
26.20276517,52.96829106,289.2374796,29.1857765,Cotton,Decision Tree Classifier
30.80307317,77.16577468,248.7520446,21.49763301,Wheat,Random Forest Classifier
46.75552834,57.98817308,79.90233384,24.04494037,Maize,Random Forest Classifier
42.27701655,82.34992999,6.722278944,35.64753854,Millets,Random Forest Classifier
19.534043,56.39443593,250.0625109,14.9494619,Cotton,Decision Tree Classifier
15.67644636,75.09724123,16.71606959,16.94702435,Cotton,Decision Tree Classifier
16.81851256,42.25545031,61.68842444,25.37051234,Cotton,Decision Tree Classifier
27.69894679,59.27814401,163.3359646,22.29236269,Cotton,Decision Tree Classifier
38.48222531,57.16150875,53.51341174,27.23117493,Maize,Random Forest Classifier
27.64486432,80.83393696,250.1364994,37.62517558,Cotton,Decision Tree Classifier
8.050837812,88.35277016,233.1479089,37.51306053,Cotton,Decision Tree Classifier
37.56113152,63.04406383,226.7308517,16.90055019,Cotton,Decision Tree Classifier
41.26865579,81.24181386,244.8382848,19.06433839,Rice,Random Forest Classifier
18.02740393,74.98473505,65.91053408,14.86206044,Cotton,Decision Tree Classifier
34.88565827,88.36929938,218.6677128,37.83371114,Cotton,Decision Tree Classifier
24.19663555,80.55542572,106.5844508,21.93592391,Cotton,Decision Tree Classifier
45.01037101,43.8739033,200.0534279,23.49115435,Cotton,Decision Tree Classifier
43.03515012,75.66408612,36.60651859,34.07922342,Maize,Random Forest Classifier
28.64443992,66.77498577,211.675974,25.38920418,Cotton,Decision Tree Classifier
36.11774956,40.8218029,291.6323184,13.59266447,Cotton,Decision Tree Classifier
44.75073655,52.56564794,13.0801096,23.13546128,Maize,Random Forest Classifier
27.30726545,86.08776225,28.14867035,28.9157213,Maize,Random Forest Classifier
19.09628332,86.30306864,37.0910302,31.57627263,Cotton,Decision Tree Classifier
38.91497621,79.94252301,129.1691715,29.36055558,Wheat,Random Forest Classifier
14.90298147,89.08898016,87.23405548,13.57542158,Cotton,Decision Tree Classifier
22.48390166,80.32726123,242.0760461,19.13033575,Cotton,Decision Tree Classifier
43.95772567,40.51020936,142.1361718,32.00693935,Cotton,Decision Tree Classifier
37.59900531,54.39171702,145.3612028,36.40570583,Cotton,Decision Tree Classifier
23.17149524,41.53120911,215.1114304,11.41559245,Cotton,Decision Tree Classifier
14.66350261,44.70539844,108.5906948,11.26687324,Cotton,Decision Tree Classifier
21.01857759,50.94204085,105.9621742,29.30213588,Cotton,Decision Tree Classifier
17.78468672,65.17792732,227.0779163,26.44138462,Cotton,Decision Tree Classifier
12.92401796,82.37660017,234.0125238,14.66017152,Cotton,Decision Tree Classifier
38.44998111,83.09833781,4.31963176,26.44874745,Maize,Random Forest Classifier
16.34314491,70.81009293,43.13714275,39.23462031,Cotton,Decision Tree Classifier
25.43753616,86.40879695,63.92945434,28.92700661,Maize,Random Forest Classifier
22.36367511,65.00311633,105.4801406,23.47423468,Cotton,Decision Tree Classifier
49.19348204,84.45180221,87.43442503,34.82597464,Maize,Random Forest Classifier
22.59915099,62.70326282,200.5560145,16.38467457,Cotton,Decision Tree Classifier
8.599211726,53.86125037,248.4405701,22.42979292,Cotton,Decision Tree Classifier
9.042158866,85.82064591,57.62609471,25.83303675,Cotton,Decision Tree Classifier
31.58391746,59.39675378,168.8940182,25.13619676,Cotton,Decision Tree Classifier
31.97135983,65.17020544,110.3448753,37.62917408,Cotton,Decision Tree Classifier
23.84415457,56.44303163,151.7333625,18.78004322,Cotton,Decision Tree Classifier
24.43296615,73.14188001,186.2273525,11.69511162,Cotton,Decision Tree Classifier
7.426966228,89.75156125,268.0799456,37.49131614,Cotton,Decision Tree Classifier
28.24459297,41.27567744,57.68780035,16.51202971,Cotton,Decision Tree Classifier
27.71327639,84.9924003,26.10197612,21.37083922,Pulses,Random Forest Classifier
11.72971934,40.19630285,188.1635757,25.92674874,Cotton,Decision Tree Classifier
9.672772375,58.21139406,118.2392546,39.27641412,Cotton,Decision Tree Classifier
10.56076208,48.43034031,48.87080799,26.05805325,Cotton,Decision Tree Classifier
9.546271092,77.86708903,35.12615021,23.4322992,Cotton,Decision Tree Classifier
32.4368688,42.53054204,167.6729361,27.50915439,Cotton,Decision Tree Classifier
13.84171936,67.67424768,90.14117836,39.1242448,Cotton,Decision Tree Classifier
16.31435685,54.74630669,299.2279139,34.53833796,Cotton,Decision Tree Classifier
12.81074649,46.68351244,121.7702458,15.06904409,Cotton,Decision Tree Classifier
48.1025887,78.59091061,63.68598263,34.09780045,Maize,Random Forest Classifier
43.45778584,50.87084171,188.6547135,35.23297179,Cotton,Decision Tree Classifier
15.37226768,51.1837606,73.27646691,30.72082312,Cotton,Decision Tree Classifier
19.74048323,53.75383926,148.225813,29.71700378,Cotton,Decision Tree Classifier
14.4451779,69.33833819,144.7728551,23.22631003,Cotton,Decision Tree Classifier
27.13441818,72.98329658,136.0672889,29.25086161,Cotton,Decision Tree Classifier
5.882473961,40.88012619,238.8257089,32.12724916,Cotton,Decision Tree Classifier
35.2115604,52.09348181,64.98390044,13.68460744,Cotton,Decision Tree Classifier
28.54211674,61.54854213,271.2921915,17.71989881,Cotton,Decision Tree Classifier
45.43875177,56.59884761,237.402151,15.82245637,Cotton,Decision Tree Classifier
12.39767079,84.20853293,99.93670927,35.23635511,Cotton,Decision Tree Classifier
41.18491607,79.38543654,54.18075188,30.40007775,Maize,Random Forest Classifier
40.63824565,71.29451078,83.86050735,23.52335619,Maize,Random Forest Classifier
10.72315351,56.9021208,99.79087407,34.78167251,Cotton,Decision Tree Classifier
22.93516509,75.03361724,167.0799506,31.5034402,Cotton,Decision Tree Classifier
12.65686885,82.18190064,13.91045064,37.40779245,Cotton,Decision Tree Classifier
16.46242252,69.74151887,274.307739,12.30420988,Cotton,Decision Tree Classifier
16.84607787,79.22307334,29.602457,25.27472145,Pulses,Random Forest Classifier
30.03063773,77.45524807,83.78201823,31.20243711,Maize,Random Forest Classifier
23.51349193,68.58686556,32.78623139,16.2247956,Cotton,Decision Tree Classifier
47.64797618,55.60916084,77.00184796,19.81378696,Pulses,Random Forest Classifier
10.68665639,77.2891079,251.3021456,22.56928754,Cotton,Decision Tree Classifier
48.81614607,50.33981832,184.5527434,33.82976855,Cotton,Decision Tree Classifier
15.37873881,78.97441732,68.19696753,24.80728603,Pulses,Random Forest Classifier
39.77932714,80.22733461,261.5275589,24.78610099,Wheat,Random Forest Classifier
20.25364668,81.10724398,240.2136178,22.92662856,Cotton,Decision Tree Classifier
11.43866279,63.64579855,226.0947847,16.85767268,Cotton,Decision Tree Classifier
43.60501334,49.62403839,254.2898095,37.69214607,Cotton,Decision Tree Classifier
18.89874047,44.98618,185.8949045,19.53403362,Cotton,Decision Tree Classifier
34.64849319,77.16806252,150.4312081,27.02396982,Wheat,Random Forest Classifier
30.48996583,84.31306923,112.1805079,14.46339207,Cotton,Decision Tree Classifier
26.22903392,72.54191794,67.12920612,23.02730176,Maize,Random Forest Classifier
27.31187627,47.20800302,167.2234973,37.11410549,Cotton,Decision Tree Classifier
37.95070613,86.74482243,266.8477037,39.86395716,Cotton,Decision Tree Classifier
8.949781136,89.45510073,178.1945367,20.8525557,Cotton,Decision Tree Classifier
35.06812979,61.6689305,275.8820585,14.61971639,Cotton,Decision Tree Classifier
45.31154456,69.74126446,107.0752109,19.4335458,Wheat,Random Forest Classifier
7.600468866,78.861426,208.5413918,19.81725305,Cotton,Decision Tree Classifier
11.32940027,76.8194895,194.5996417,29.33526383,Cotton,Decision Tree Classifier
37.24843715,88.3893596,201.1301532,24.88470173,Wheat,Random Forest Classifier
24.67767417,45.74415455,193.5126037,33.05379185,Cotton,Decision Tree Classifier
23.15968794,69.03624331,66.49640248,31.03909853,Cotton,Decision Tree Classifier
11.16349855,74.59657098,43.07726948,17.53926172,Cotton,Decision Tree Classifier
27.80465183,84.50492121,293.5884769,33.5276707,Cotton,Decision Tree Classifier
10.694539,83.70548139,13.58853865,35.42385601,Cotton,Decision Tree Classifier
26.44792053,88.89998968,140.3209461,27.95170569,Cotton,Decision Tree Classifier
39.36268845,65.6039227,127.5240951,37.83003128,Cotton,Decision Tree Classifier
16.6218961,81.53804334,108.0056875,33.48844368,Cotton,Decision Tree Classifier
26.63537757,61.36408541,234.5951561,27.86187721,Cotton,Decision Tree Classifier
49.64071862,61.11569389,223.6050865,37.18497992,Cotton,Decision Tree Classifier
35.89926905,52.66741822,271.5674771,28.01075441,Cotton,Decision Tree Classifier
42.86105471,80.91186435,118.6462579,25.63573382,Wheat,Random Forest Classifier
23.6681423,89.29075529,169.2538584,20.68775021,Cotton,Decision Tree Classifier
39.55374154,52.81708642,267.6921142,36.48589992,Cotton,Decision Tree Classifier
6.822912782,42.8065794,298.1544189,13.68181513,Cotton,Decision Tree Classifier
10.53100321,80.77712187,290.7883087,24.20508143,Cotton,Decision Tree Classifier
14.13817668,71.01150263,215.3531614,26.12239996,Cotton,Decision Tree Classifier
23.08783661,87.98494003,42.96826734,26.6424732,Pulses,Random Forest Classifier
43.05851952,52.61196095,6.955803538,29.55669491,Maize,Random Forest Classifier
20.58197229,43.5513829,247.5655069,25.17386873,Cotton,Decision Tree Classifier
34.45795371,64.62211304,252.2826073,17.70454443,Cotton,Decision Tree Classifier
36.91914327,44.27330115,223.9082725,35.70833188,Cotton,Decision Tree Classifier
31.37820593,53.08950006,83.9770458,29.72575984,Maize,Random Forest Classifier
21.07588857,46.29889304,191.9453579,35.74563441,Cotton,Decision Tree Classifier
30.96740038,51.20660898,94.87453254,18.28130473,Pulses,Random Forest Classifier
20.40195168,45.30723264,135.1944738,29.11170685,Cotton,Decision Tree Classifier
8.774318235,87.69529997,114.7305255,31.42521235,Cotton,Decision Tree Classifier
49.67617902,53.92813567,274.092026,21.50215481,Cotton,Decision Tree Classifier
10.72321041,62.1948793,70.24719922,34.36732355,Cotton,Decision Tree Classifier
8.255677273,84.93059038,173.2832714,10.07526325,Cotton,Decision Tree Classifier
44.53388371,73.8660794,108.2944587,27.84759251,Wheat,Random Forest Classifier
18.58255974,70.90187403,198.9213336,28.40705411,Cotton,Decision Tree Classifier
34.26336383,75.27815952,169.3689424,26.01529279,Wheat,Random Forest Classifier
19.80525783,81.44111286,277.1933044,28.90145461,Cotton,Decision Tree Classifier
22.61544219,83.88346339,30.48364551,15.01680571,Cotton,Decision Tree Classifier
16.79508374,72.13198353,66.19225193,30.54344445,Cotton,Decision Tree Classifier
20.43698026,84.50036373,229.9043891,20.07366889,Cotton,Decision Tree Classifier
23.48151803,66.76987637,110.636052,23.56161228,Cotton,Decision Tree Classifier
37.41872311,53.86454281,49.73513587,19.99328092,Pulses,Random Forest Classifier
28.01912874,84.00383544,150.9963778,24.2180861,Cotton,Decision Tree Classifier
47.46043477,67.07364137,195.6426185,28.6470768,Wheat,Random Forest Classifier
6.884617723,85.30687938,13.44801425,35.15030413,Cotton,Decision Tree Classifier
27.63807452,42.0083907,87.48656681,24.50305173,Cotton,Decision Tree Classifier
31.2901155,59.87578758,242.8267613,19.69671483,Cotton,Decision Tree Classifier
46.40886437,87.39025092,156.07337,24.63825637,Rice,Random Forest Classifier
7.212133563,52.48250464,10.61376455,30.66410992,Cotton,Decision Tree Classifier
30.80748132,87.0768123,84.58530158,20.4010215,Pulses,Random Forest Classifier
43.41334678,87.69512306,191.7421968,22.42846224,Rice,Random Forest Classifier
15.88674777,84.10711571,59.80784087,26.88519451,Pulses,Random Forest Classifier
44.43315568,68.18340225,248.2174219,18.82027791,Wheat,Random Forest Classifier
5.856953417,72.34697245,202.9727721,16.27253979,Cotton,Decision Tree Classifier
37.96045831,83.48084992,141.4137183,14.21176852,Cotton,Decision Tree Classifier
46.99009495,78.79485412,274.6871343,20.57829949,Rice,Random Forest Classifier
34.57389477,71.50469247,117.5402313,11.45028719,Cotton,Decision Tree Classifier
24.75631598,89.11297039,70.52202317,27.5044758,Pulses,Random Forest Classifier
7.019645741,74.28383182,198.4208978,15.27728098,Cotton,Decision Tree Classifier
46.4051216,88.77409962,171.9885562,21.32184377,Rice,Random Forest Classifier
26.16333002,42.86942373,100.5743703,18.07668446,Cotton,Decision Tree Classifier
6.304853495,46.94801854,103.0993684,28.91169899,Cotton,Decision Tree Classifier
36.04194821,62.5729423,119.4630926,35.51036984,Cotton,Decision Tree Classifier
26.68267641,59.24397304,87.34157024,28.99903129,Maize,Random Forest Classifier
10.59553928,79.13674207,213.0724219,26.27514786,Cotton,Decision Tree Classifier
14.64223142,48.03070132,195.4075215,30.07251218,Cotton,Decision Tree Classifier
